Year,Round,GP_Name,Driver,fp2_TotalLaps,fp2_FastestLap,Q1_Time,Q2_Time,Q3_Time,Race_Position,Race_Points,Race_Status,Race_TotalLaps,Race_FastestLap
2022,12,French Grand Prix,ZHO,26,94.654,93.674,,,16,0,+6 Laps,48,99.368
2022,13,Hungarian Grand Prix,ALB,20,80.615,79.256,,,17,0,+1 Lap,69,83.047
2022,13,Hungarian Grand Prix,ALO,30,79.049,78.716,77.904,78.078,8,4,+1 Lap,69,83.979
2022,13,Hungarian Grand Prix,BOT,30,79.411,78.935,78.445,78.157,20,0,Power Unit,66,84.002
2022,13,Hungarian Grand Prix,GAS,28,79.73,79.527,,,12,0,+1 Lap,69,83.199
2022,13,Hungarian Grand Prix,HAM,23,79.547,78.374,78.035,78.142,2,19,Finished,70,81.386
2022,13,Hungarian Grand Prix,LAT,30,80.488,79.57,,,18,0,+1 Lap,69,82.478
2022,13,Hungarian Grand Prix,LEC,27,78.445,78.806,77.768,77.567,6,8,Finished,70,81.622
2022,13,Hungarian Grand Prix,MAG,29,79.818,78.993,78.825,,16,0,+1 Lap,69,83.511
2022,13,Hungarian Grand Prix,MSC,28,79.985,79.164,79.202,,14,0,+1 Lap,69,83.151
2022,13,Hungarian Grand Prix,NOR,29,78.662,78.653,78.121,77.769,7,6,Finished,70,83.043
2022,13,Hungarian Grand Prix,OCO,27,79.614,78.866,78.216,78.018,9,2,+1 Lap,69,84.149
2022,13,Hungarian Grand Prix,PER,28,79.397,79.118,78.516,,5,10,Finished,70,81.94
2022,13,Hungarian Grand Prix,RIC,27,78.872,78.775,78.198,78.379,15,0,+1 Lap,69,83.59
2022,13,Hungarian Grand Prix,RUS,28,79.355,78.407,78.154,77.377,3,15,Finished,70,82.766
2022,13,Hungarian Grand Prix,SAI,29,78.676,78.434,77.946,77.421,4,12,Finished,70,82.0
2022,13,Hungarian Grand Prix,STR,30,79.702,79.205,79.137,,11,0,+1 Lap,69,82.437
2022,13,Hungarian Grand Prix,TSU,31,80.521,79.24,,,19,0,+2 Laps,68,83.538
2022,13,Hungarian Grand Prix,VER,26,78.728,78.509,77.703,78.823,1,25,Finished,70,82.126
2022,13,Hungarian Grand Prix,VET,31,79.253,79.273,,,10,1,+1 Lap,69,82.824
2022,13,Hungarian Grand Prix,ZHO,26,79.605,78.973,78.573,,13,0,+1 Lap,69,82.029
2022,14,Belgian Grand Prix,ALB,15,107.52,105.672,105.675,105.837,10,1,Finished,44,113.055
2022,14,Belgian Grand Prix,ALO,19,106.975,106.075,105.552,105.368,5,10,Finished,44,112.868
2022,14,Belgian Grand Prix,BOT,21,108.419,107.866,,,19,0,Accident,2,125.651
2022,14,Belgian Grand Prix,GAS,19,107.782,106.183,105.827,,9,2,Finished,44,113.002
2022,14,Belgian Grand Prix,HAM,18,106.893,105.736,105.42,105.503,20,0,Collision damage,1,
2022,14,Belgian Grand Prix,LAT,14,108.612,106.401,,,18,0,+1 Lap,43,112.256
2022,14,Belgian Grand Prix,LEC,21,106.369,105.572,104.551,104.553,6,8,Finished,44,109.984
2022,14,Belgian Grand Prix,MAG,19,108.208,106.557,,,16,0,+1 Lap,43,113.332
2022,14,Belgian Grand Prix,MSC,23,109.941,106.342,107.718,,17,0,+1 Lap,43,112.212
2022,14,Belgian Grand Prix,NOR,17,106.589,105.745,105.603,106.178,12,0,Finished,44,111.678
2022,14,Belgian Grand Prix,OCO,21,107.944,106.039,105.475,105.18,7,6,Finished,44,111.717
2022,14,Belgian Grand Prix,PER,15,107.346,105.377,104.794,104.462,2,18,Finished,44,110.764
2022,14,Belgian Grand Prix,RIC,18,107.255,106.212,105.767,,15,0,Finished,44,113.08
2022,14,Belgian Grand Prix,RUS,22,107.042,105.65,105.461,105.776,4,12,Finished,44,110.793
2022,14,Belgian Grand Prix,SAI,20,106.649,105.05,105.418,104.297,3,15,Finished,44,111.977
2022,14,Belgian Grand Prix,STR,16,106.635,106.256,106.611,,11,0,Finished,44,112.88
2022,14,Belgian Grand Prix,TSU,16,107.658,106.692,,,13,0,Finished,44,112.436
2022,14,Belgian Grand Prix,VER,20,105.507,104.581,104.723,103.665,1,26,Finished,44,109.354
2022,14,Belgian Grand Prix,VET,19,107.867,106.344,,,8,4,Finished,44,112.515
2022,14,Belgian Grand Prix,ZHO,21,107.617,106.178,106.085,,14,0,Finished,44,112.317
2022,15,Dutch Grand Prix,ALB,26,73.837,71.695,71.802,,12,0,Finished,72,75.534
2022,15,Dutch Grand Prix,ALO,25,72.848,71.667,71.613,,6,8,Finished,72,74.144
2022,15,Dutch Grand Prix,BOT,27,74.167,71.961,,,19,0,Engine,54,76.844
2022,15,Dutch Grand Prix,GAS,16,73.666,71.705,71.512,,11,0,Finished,72,75.165
2022,15,Dutch Grand Prix,HAM,21,72.417,71.331,71.075,70.648,4,12,Finished,72,73.854
2022,15,Dutch Grand Prix,LAT,24,74.797,73.353,,,18,0,+1 Lap,71,76.066
2022,15,Dutch Grand Prix,LEC,27,72.345,71.443,70.988,70.363,3,15,Finished,72,74.413
2022,15,Dutch Grand Prix,MAG,25,74.282,72.319,,,15,0,Finished,72,75.369
2022,15,Dutch Grand Prix,MSC,27,73.604,71.741,71.42,71.442,13,0,Finished,72,75.233
2022,15,Dutch Grand Prix,NOR,24,72.448,71.556,71.116,71.174,7,6,Finished,72,74.706
2022,15,Dutch Grand Prix,OCO,27,73.305,71.748,71.605,,9,2,Finished,72,75.084
2022,15,Dutch Grand Prix,PER,23,73.493,71.641,71.314,71.077,5,10,Finished,72,74.404
2022,15,Dutch Grand Prix,RIC,10,73.362,72.081,,,17,0,Finished,72,75.577
2022,15,Dutch Grand Prix,RUS,27,72.655,71.561,70.824,71.147,2,18,Finished,72,73.671
2022,15,Dutch Grand Prix,SAI,30,72.349,71.767,70.814,70.434,8,4,Finished,72,74.643
2022,15,Dutch Grand Prix,STR,28,72.746,71.568,71.416,,10,1,Finished,72,75.043
2022,15,Dutch Grand Prix,TSU,19,73.419,71.427,71.428,72.556,20,0,Differential,43,77.138
2022,15,Dutch Grand Prix,VER,22,73.042,71.317,70.927,70.342,1,26,Finished,72,73.652
2022,15,Dutch Grand Prix,VET,27,73.611,72.391,,,14,0,Finished,72,74.862
2022,15,Dutch Grand Prix,ZHO,25,73.624,71.826,71.704,,16,0,Finished,72,75.94
2022,16,Italian Grand Prix,ALB,24,82.835,,,,,,,,
2022,16,Italian Grand Prix,ALO,28,82.752,82.089,81.861,,19,0,Water pressure,31,87.203
2022,16,Italian Grand Prix,BOT,26,82.993,82.254,82.235,,13,0,+1 Lap,52,85.706
2022,16,Italian Grand Prix,DEV,,,82.567,82.471,,9,2,Finished,53,86.624
2022,16,Italian Grand Prix,GAS,25,83.135,82.01,82.062,82.648,8,4,Finished,53,86.718
2022,16,Italian Grand Prix,HAM,25,82.503,82.048,81.708,81.524,5,10,Finished,53,84.434
2022,16,Italian Grand Prix,LAT,23,83.982,82.587,,,15,0,+1 Lap,52,86.798
2022,16,Italian Grand Prix,LEC,23,81.857,81.28,81.208,80.161,2,18,Finished,53,84.336
2022,16,Italian Grand Prix,MAG,25,83.557,82.908,,,16,0,+1 Lap,52,86.798
2022,16,Italian Grand Prix,MSC,9,84.586,83.005,,,12,0,Finished,53,85.298
2022,16,Italian Grand Prix,NOR,29,82.338,82.13,81.831,81.584,7,6,Finished,53,84.718
2022,16,Italian Grand Prix,OCO,29,82.728,82.166,82.13,,11,0,Finished,53,86.593
2022,16,Italian Grand Prix,PER,26,82.394,81.495,81.358,81.206,6,9,Finished,53,84.03
2022,16,Italian Grand Prix,RIC,26,82.911,82.139,81.855,81.925,17,0,Oil leak,46,86.603
2022,16,Italian Grand Prix,RUS,24,82.386,81.785,81.747,81.542,3,15,Finished,53,85.288
2022,16,Italian Grand Prix,SAI,24,81.664,81.348,80.878,80.429,4,12,Finished,53,84.42
2022,16,Italian Grand Prix,STR,27,83.785,82.748,,,18,0,Engine,39,87.467
2022,16,Italian Grand Prix,TSU,31,83.217,82.02,,,14,0,+1 Lap,52,86.857
2022,16,Italian Grand Prix,VER,27,81.807,80.922,81.265,80.306,1,25,Finished,53,84.745
2022,16,Italian Grand Prix,VET,26,83.731,82.636,,,20,0,Engine,11,87.501
2022,16,Italian Grand Prix,ZHO,30,82.938,82.003,82.577,,10,1,Finished,53,86.361
2022,17,Singapore Grand Prix,ALB,25,105.144,116.985,,,17,0,Collision damage,25,122.121
2022,17,Singapore Grand Prix,ALO,23,103.52,115.36,113.127,109.966,18,0,Engine,21,120.463
2022,17,Singapore Grand Prix,BOT,26,103.431,116.083,,,11,0,Finished,59,111.864
2022,17,Singapore Grand Prix,GAS,22,104.469,115.606,113.546,111.211,10,1,Finished,59,110.569
2022,17,Singapore Grand Prix,HAM,22,103.182,113.161,112.691,109.466,9,2,Finished,59,110.622
2022,17,Singapore Grand Prix,LAT,25,106.553,117.532,,,19,0,Collision damage,7,125.585
2022,17,Singapore Grand Prix,LEC,14,102.795,114.129,112.343,109.412,2,18,Finished,59,108.753
2022,17,Singapore Grand Prix,MAG,22,104.422,115.103,114.006,111.573,12,0,Finished,59,112.067
2022,17,Singapore Grand Prix,MSC,23,105.623,115.736,114.37,,13,0,+1 Lap,58,110.29
2022,17,Singapore Grand Prix,NOR,16,104.013,115.914,113.942,110.584,4,12,Finished,59,109.212
2022,17,Singapore Grand Prix,OCO,23,103.412,116.337,,,16,0,Engine,27,121.105
2022,17,Singapore Grand Prix,PER,13,103.906,114.404,112.818,109.434,1,25,Finished,59,108.165
2022,17,Singapore Grand Prix,RIC,18,105.447,116.226,,,5,10,Finished,59,111.006
2022,17,Singapore Grand Prix,RUS,26,102.911,114.633,114.012,,14,0,+2 Laps,57,106.458
2022,17,Singapore Grand Prix,SAI,23,102.587,114.559,113.219,109.583,3,15,Finished,59,108.414
2022,17,Singapore Grand Prix,STR,21,103.982,115.629,114.211,,6,8,Finished,59,110.283
2022,17,Singapore Grand Prix,TSU,11,105.211,115.314,113.848,111.983,15,0,Accident,35,118.716
2022,17,Singapore Grand Prix,VER,8,102.926,113.057,112.723,111.395,7,6,Finished,59,109.142
2022,17,Singapore Grand Prix,VET,24,104.249,115.602,114.38,,8,4,Finished,59,110.669
2022,17,Singapore Grand Prix,ZHO,25,104.524,115.375,115.518,,20,0,Collision,7,125.556
2022,18,Japanese Grand Prix,ALB,15,105.039,91.311,,,20,0,Hydraulics,1,
2022,18,Japanese Grand Prix,ALO,14,103.533,90.603,90.343,90.322,7,6,Finished,28,104.412
2022,18,Japanese Grand Prix,BOT,20,103.733,91.226,90.709,,15,0,Finished,28,107.82
2022,18,Japanese Grand Prix,GAS,13,107.109,91.322,,,18,0,Finished,28,105.387
2022,18,Japanese Grand Prix,HAM,22,102.17,90.906,90.443,90.261,5,10,Finished,28,105.53
2022,18,Japanese Grand Prix,LAT,16,104.962,91.511,,,9,2,Finished,28,108.371
2022,18,Japanese Grand Prix,LEC,10,104.709,90.402,90.486,89.314,3,15,Finished,28,104.489
2022,18,Japanese Grand Prix,MAG,17,103.187,91.352,,,14,0,Finished,28,108.072
2022,18,Japanese Grand Prix,MSC,,,91.152,91.439,,17,0,Finished,28,106.545
2022,18,Japanese Grand Prix,NOR,11,105.885,90.881,90.473,91.003,10,1,Finished,28,108.175
2022,18,Japanese Grand Prix,OCO,13,103.884,90.696,90.357,90.165,4,12,Finished,28,106.559
2022,18,Japanese Grand Prix,PER,26,102.834,90.622,89.925,89.709,2,18,Finished,28,106.12
2022,18,Japanese Grand Prix,RIC,9,106.03,90.88,90.659,,11,0,Finished,28,107.843
2022,18,Japanese Grand Prix,RUS,23,101.935,90.865,90.465,90.389,8,4,Finished,28,107.004
2022,18,Japanese Grand Prix,SAI,23,103.204,90.336,90.444,89.361,19,0,Accident,1,
2022,18,Japanese Grand Prix,STR,21,106.776,91.419,,,12,0,Finished,28,105.205
2022,18,Japanese Grand Prix,TSU,27,105.257,91.13,90.808,,13,0,Finished,28,105.893
2022,18,Japanese Grand Prix,VER,24,102.786,90.224,90.346,89.304,1,25,Finished,29,104.911
2022,18,Japanese Grand Prix,VET,24,105.261,91.256,90.656,90.554,6,8,Finished,28,106.964
2022,18,Japanese Grand Prix,ZHO,17,104.525,90.894,90.953,,16,0,Finished,28,104.411
2022,19,United States Grand Prix,ALB,26,101.853,96.932,96.368,,13,0,Finished,56,102.471
2022,19,United States Grand Prix,ALO,26,101.334,96.446,95.988,95.876,7,6,Finished,56,101.804
2022,19,United States Grand Prix,BOT,37,97.525,96.746,96.321,96.319,19,0,Spun off,17,103.391
2022,19,United States Grand Prix,GAS,26,99.84,96.577,96.74,,14,0,Finished,56,101.674
2022,19,United States Grand Prix,HAM,26,99.698,96.148,95.732,94.947,2,18,Finished,56,99.83
2022,19,United States Grand Prix,LAT,26,102.317,97.244,,,17,0,Finished,56,103.485
2022,19,United States Grand Prix,LEC,37,96.81,95.795,95.246,94.421,3,15,Finished,56,99.731
2022,19,United States Grand Prix,MAG,24,100.084,96.949,,,9,2,Finished,56,102.546
2022,19,United States Grand Prix,MSC,26,99.507,97.111,,,15,0,Finished,56,102.32
2022,19,United States Grand Prix,NOR,26,99.547,96.465,96.341,95.69,6,8,Finished,56,101.322
2022,19,United States Grand Prix,OCO,26,101.31,97.068,,,11,0,Finished,56,101.243
2022,19,United States Grand Prix,PER,26,99.852,96.163,95.864,94.645,4,12,Finished,56,99.563
2022,19,United States Grand Prix,RIC,40,97.627,97.046,,,16,0,Finished,56,102.42
2022,19,United States Grand Prix,RUS,26,100.562,96.195,95.692,94.988,5,11,Finished,56,98.788
2022,19,United States Grand Prix,SAI,26,98.232,95.297,95.59,94.356,20,0,Collision damage,1,115.016
2022,19,United States Grand Prix,STR,26,100.806,96.86,96.032,95.598,18,0,Collision,22,103.08
2022,19,United States Grand Prix,TSU,26,100.178,96.808,97.147,,10,1,Finished,56,102.206
2022,19,United States Grand Prix,VER,26,99.575,95.864,95.294,94.448,1,25,Finished,56,99.541
2022,19,United States Grand Prix,VET,26,101.857,96.695,96.398,,8,4,Finished,56,101.538
2022,19,United States Grand Prix,ZHO,26,100.664,96.656,96.97,,12,0,Finished,56,102.394
2022,20,Mexico City Grand Prix,ALB,24,82.447,80.859,,,12,0,+1 Lap,70,82.914
2022,20,Mexico City Grand Prix,ALO,31,82.337,80.006,79.272,78.939,19,0,Engine,64,82.866
2022,20,Mexico City Grand Prix,BOT,35,81.993,79.523,78.762,78.401,10,1,+1 Lap,70,83.363
2022,20,Mexico City Grand Prix,GAS,36,82.104,80.256,79.672,,11,0,+1 Lap,70,82.277
2022,20,Mexico City Grand Prix,HAM,32,81.509,79.169,78.552,78.084,2,18,Finished,71,82.062
2022,20,Mexico City Grand Prix,LAT,34,83.32,81.167,,,18,0,+2 Laps,69,83.709
2022,20,Mexico City Grand Prix,LEC,13,81.618,79.505,79.109,78.555,6,8,Finished,71,82.603
2022,20,Mexico City Grand Prix,MAG,21,83.316,80.293,79.833,,17,0,+1 Lap,70,83.3
2022,20,Mexico City Grand Prix,MSC,31,82.879,80.419,,,16,0,+1 Lap,70,83.641
2022,20,Mexico City Grand Prix,NOR,31,82.738,79.857,79.119,78.721,9,2,+1 Lap,70,83.402
2022,20,Mexico City Grand Prix,OCO,31,81.177,79.945,79.081,79.01,8,4,+1 Lap,70,83.279
2022,20,Mexico City Grand Prix,PER,34,81.579,79.706,78.615,78.128,3,15,Finished,71,81.775
2022,20,Mexico City Grand Prix,RIC,27,82.763,80.279,79.325,,7,6,+1 Lap,70,82.022
2022,20,Mexico City Grand Prix,RUS,32,79.97,79.583,78.565,78.079,4,13,Finished,71,80.153
2022,20,Mexico City Grand Prix,SAI,34,81.693,79.566,78.56,78.351,5,10,Finished,71,82.199
2022,20,Mexico City Grand Prix,STR,23,82.84,80.52,,,15,0,+1 Lap,70,82.463
2022,20,Mexico City Grand Prix,TSU,30,80.798,79.907,79.589,,20,0,Collision damage,50,83.403
2022,20,Mexico City Grand Prix,VER,34,81.588,79.222,78.566,77.775,1,25,Finished,71,82.046
2022,20,Mexico City Grand Prix,VET,32,82.371,80.419,,,14,0,+1 Lap,70,83.086
2022,20,Mexico City Grand Prix,ZHO,34,83.369,80.283,79.476,,13,0,+1 Lap,70,82.26
2022,21,São Paulo Grand Prix,ALB,,,74.324,71.631,,15,0,Finished,71,75.613
2022,21,São Paulo Grand Prix,ALO,29,75.049,73.542,71.394,72.504,5,10,Finished,71,74.164
2022,21,São Paulo Grand Prix,BOT,34,76.047,75.486,,,9,2,Finished,71,75.511
2022,21,São Paulo Grand Prix,GAS,32,75.636,74.371,71.675,,14,0,Finished,71,75.327
2022,21,São Paulo Grand Prix,HAM,33,75.137,73.403,71.539,72.611,2,18,Finished,71,73.942
2022,21,São Paulo Grand Prix,LAT,34,76.181,75.095,,,16,0,Finished,71,75.327
2022,21,São Paulo Grand Prix,LEC,37,75.868,74.486,70.95,,4,12,Finished,71,74.253
2022,21,São Paulo Grand Prix,MAG,38,75.815,73.954,71.41,71.674,19,0,Collision,1,
2022,21,São Paulo Grand Prix,MSC,40,75.684,76.361,,,13,0,Finished,71,75.251
2022,21,São Paulo Grand Prix,NOR,25,75.851,73.106,71.377,72.263,18,0,Gearbox,51,75.855
2022,21,São Paulo Grand Prix,OCO,28,74.604,74.663,71.587,72.425,8,4,Finished,71,75.093
2022,21,São Paulo Grand Prix,PER,36,74.788,73.613,71.456,75.601,7,6,Finished,71,74.283
2022,21,São Paulo Grand Prix,RIC,28,75.994,74.931,72.14,,20,0,Collision,1,
2022,21,São Paulo Grand Prix,RUS,31,74.916,74.427,71.318,72.059,1,26,Finished,71,73.785
2022,21,São Paulo Grand Prix,SAI,38,75.856,74.68,70.89,72.357,3,15,Finished,71,73.953
2022,21,São Paulo Grand Prix,SAR,28,76.48,,,,,,,,
2022,21,São Paulo Grand Prix,STR,43,76.263,74.398,72.21,,10,1,Finished,71,74.831
2022,21,São Paulo Grand Prix,TSU,32,75.865,76.264,,,17,0,+1 Lap,70,75.508
2022,21,São Paulo Grand Prix,VER,30,75.098,73.625,70.881,71.877,6,8,Finished,71,74.195
2022,21,São Paulo Grand Prix,VET,44,76.4,73.597,71.678,,11,0,Finished,71,75.549
2022,21,São Paulo Grand Prix,ZHO,37,76.468,75.197,,,12,0,Finished,71,75.802
2022,22,Abu Dhabi Grand Prix,ALB,29,86.75,86.028,,,13,0,+1 Lap,57,89.939
2022,22,Abu Dhabi Grand Prix,ALO,29,86.043,85.782,85.096,,20,0,Water leak,27,90.579
2022,22,Abu Dhabi Grand Prix,BOT,29,86.3,85.892,,,15,0,+1 Lap,57,90.352
2022,22,Abu Dhabi Grand Prix,GAS,29,87.036,85.859,,,14,0,+1 Lap,57,91.018
2022,22,Abu Dhabi Grand Prix,HAM,22,85.761,85.594,84.774,84.508,18,0,Hydraulics,55,89.788
2022,22,Abu Dhabi Grand Prix,LAT,30,87.262,86.054,,,19,0,Collision damage,55,90.309
2022,22,Abu Dhabi Grand Prix,LEC,30,85.599,85.211,84.517,84.092,2,18,Finished,58,89.719
2022,22,Abu Dhabi Grand Prix,MAG,25,86.915,85.834,,,17,0,+1 Lap,57,91.158
2022,22,Abu Dhabi Grand Prix,MSC,26,86.839,85.711,85.225,,16,0,+1 Lap,57,89.833
2022,22,Abu Dhabi Grand Prix,NOR,28,86.377,85.387,84.903,84.769,6,9,Finished,58,88.391
2022,22,Abu Dhabi Grand Prix,OCO,28,86.038,85.735,85.007,84.83,7,6,Finished,58,89.333
2022,22,Abu Dhabi Grand Prix,PER,26,85.852,84.82,84.419,84.052,3,15,Finished,58,88.972
2022,22,Abu Dhabi Grand Prix,RIC,14,86.124,85.766,85.068,85.045,9,2,Finished,58,90.785
2022,22,Abu Dhabi Grand Prix,RUS,27,85.487,85.545,84.94,84.511,5,10,Finished,58,88.836
2022,22,Abu Dhabi Grand Prix,SAI,31,85.932,85.09,84.521,84.242,4,12,Finished,58,88.879
2022,22,Abu Dhabi Grand Prix,STR,27,86.547,85.741,85.359,,8,4,Finished,58,89.62
2022,22,Abu Dhabi Grand Prix,TSU,30,86.68,85.63,85.219,,11,0,Finished,58,89.489
2022,22,Abu Dhabi Grand Prix,VER,25,85.146,84.754,84.622,83.824,1,25,Finished,58,89.392
2022,22,Abu Dhabi Grand Prix,VET,28,86.395,85.523,84.974,84.961,10,1,Finished,58,90.312
2022,22,Abu Dhabi Grand Prix,ZHO,30,86.479,85.594,85.408,,12,0,+1 Lap,57,89.6
2023,1,Bahrain Grand Prix,ALB,28,92.44,91.461,,,10,1,Finished,57,97.144
2023,1,Bahrain Grand Prix,ALO,25,90.907,91.158,90.645,90.336,3,15,Finished,57,96.156
2023,1,Bahrain Grand Prix,BOT,28,91.793,91.504,91.443,,8,4,Finished,57,97.379
2023,1,Bahrain Grand Prix,DEV,28,92.605,92.121,,,14,0,Lapped,56,97.709
2023,1,Bahrain Grand Prix,GAS,24,91.475,92.181,,,9,2,Finished,57,95.068
2023,1,Bahrain Grand Prix,HAM,27,91.543,91.543,90.513,90.384,5,10,Finished,57,96.546
2023,1,Bahrain Grand Prix,HUL,25,91.376,91.204,90.809,,15,0,Lapped,56,96.616
2023,1,Bahrain Grand Prix,LEC,26,91.367,91.094,90.282,90.0,19,0,Retired,40,97.17
2023,1,Bahrain Grand Prix,MAG,18,92.11,91.892,,,13,0,Lapped,56,96.471
2023,1,Bahrain Grand Prix,NOR,27,91.57,91.652,91.381,,17,0,Lapped,55,95.257
2023,1,Bahrain Grand Prix,OCO,25,91.608,91.508,90.914,90.984,18,0,Retired,41,96.797
2023,1,Bahrain Grand Prix,PER,26,91.078,91.479,90.746,89.846,2,18,Finished,57,96.344
2023,1,Bahrain Grand Prix,PIA,27,92.024,92.101,,,20,0,Retired,13,100.691
2023,1,Bahrain Grand Prix,RUS,25,91.882,91.057,90.507,90.34,7,6,Finished,57,97.035
2023,1,Bahrain Grand Prix,SAI,28,91.956,90.993,90.515,90.154,4,12,Finished,57,97.13
2023,1,Bahrain Grand Prix,SAR,29,92.749,91.652,,,12,0,Lapped,56,96.037
2023,1,Bahrain Grand Prix,STR,28,91.45,91.184,91.127,90.836,6,8,Finished,57,96.546
2023,1,Bahrain Grand Prix,TSU,27,92.525,91.4,92.51,,11,0,Finished,57,96.637
2023,1,Bahrain Grand Prix,VER,24,91.076,91.295,90.503,89.708,1,25,Finished,57,96.236
2023,1,Bahrain Grand Prix,ZHO,27,91.586,91.615,91.473,,16,0,Lapped,56,93.996
2023,2,Saudi Arabian Grand Prix,ALB,27,90.81,89.994,,,19,0,Retired,27,95.567
2023,2,Saudi Arabian Grand Prix,ALO,26,89.811,89.298,88.757,88.73,3,15,Finished,50,92.24
2023,2,Saudi Arabian Grand Prix,BOT,30,91.052,89.929,89.668,,18,0,Lapped,49,94.384
2023,2,Saudi Arabian Grand Prix,DEV,29,90.921,90.244,,,14,0,Finished,50,93.609
2023,2,Saudi Arabian Grand Prix,GAS,28,90.1,89.89,89.411,89.357,9,2,Finished,50,93.392
2023,2,Saudi Arabian Grand Prix,HAM,27,90.599,89.689,89.374,89.223,5,10,Finished,50,92.941
2023,2,Saudi Arabian Grand Prix,HUL,27,90.181,89.547,89.451,,12,0,Finished,50,93.78
2023,2,Saudi Arabian Grand Prix,LEC,28,90.341,89.376,88.903,88.42,7,6,Finished,50,93.056
2023,2,Saudi Arabian Grand Prix,MAG,25,90.82,89.744,89.634,,10,1,Finished,50,93.374
2023,2,Saudi Arabian Grand Prix,NOR,27,90.721,90.447,,,17,0,Finished,50,94.122
2023,2,Saudi Arabian Grand Prix,OCO,27,90.039,89.707,89.255,89.078,8,4,Finished,50,93.222
2023,2,Saudi Arabian Grand Prix,PER,26,89.902,89.244,88.635,88.265,1,25,Finished,50,92.188
2023,2,Saudi Arabian Grand Prix,PIA,26,90.964,89.706,89.378,89.243,15,0,Finished,50,94.287
2023,2,Saudi Arabian Grand Prix,RUS,27,90.07,89.592,89.132,88.857,4,12,Finished,50,92.433
2023,2,Saudi Arabian Grand Prix,SAI,29,90.592,89.411,88.957,88.931,6,8,Finished,50,92.822
2023,2,Saudi Arabian Grand Prix,SAR,30,90.959,128.51,,,16,0,Finished,50,94.469
2023,2,Saudi Arabian Grand Prix,STR,27,90.11,89.335,88.962,88.945,20,0,Retired,17,95.14
2023,2,Saudi Arabian Grand Prix,TSU,30,90.776,89.939,,,11,0,Finished,50,93.931
2023,2,Saudi Arabian Grand Prix,VER,29,89.603,88.761,109.953,,2,19,Finished,50,91.906
2023,2,Saudi Arabian Grand Prix,ZHO,27,90.837,89.654,89.461,,13,0,Finished,50,93.894
2023,3,Australian Grand Prix,ALB,18,81.182,77.962,77.761,77.609,19,0,Retired,7,83.349
2023,3,Australian Grand Prix,ALO,13,78.887,77.832,77.283,77.139,3,15,Finished,58,80.476
2023,3,Australian Grand Prix,BOT,22,80.312,78.714,,,11,0,Finished,58,82.233
2023,3,Australian Grand Prix,DEV,8,80.6,78.45,78.335,,15,0,Retired,57,81.183
2023,3,Australian Grand Prix,GAS,12,80.206,78.312,77.574,77.675,13,0,Retired,57,80.995
2023,3,Australian Grand Prix,HAM,17,80.323,77.689,77.551,77.104,2,18,Finished,58,80.613
2023,3,Australian Grand Prix,HUL,19,80.194,78.029,77.412,77.735,7,6,Finished,58,81.124
2023,3,Australian Grand Prix,LEC,10,79.332,78.218,77.39,77.369,20,0,Retired,1,
2023,3,Australian Grand Prix,MAG,18,81.266,78.159,78.129,,17,0,Retired,53,81.685
2023,3,Australian Grand Prix,NOR,20,80.176,78.243,78.119,,6,8,Finished,58,81.173
2023,3,Australian Grand Prix,OCO,12,79.725,77.77,77.768,,14,0,Retired,57,81.203
2023,3,Australian Grand Prix,PER,15,80.083,,,,5,11,Finished,58,80.235
2023,3,Australian Grand Prix,PIA,24,80.38,78.517,,,8,4,Finished,58,81.335
2023,3,Australian Grand Prix,RUS,20,79.672,77.654,77.513,76.968,18,0,Retired,18,82.68
2023,3,Australian Grand Prix,SAI,12,79.695,77.928,77.349,77.27,12,0,Finished,58,80.467
2023,3,Australian Grand Prix,SAR,,,78.557,,,16,0,Retired,57,81.456
2023,3,Australian Grand Prix,STR,15,80.579,77.873,77.616,77.308,4,12,Finished,58,80.934
2023,3,Australian Grand Prix,TSU,18,80.22,78.471,78.099,,10,1,Finished,58,81.789
2023,3,Australian Grand Prix,VER,12,79.502,77.384,77.056,76.732,1,25,Finished,58,80.342
2023,3,Australian Grand Prix,ZHO,22,80.47,78.54,,,9,2,Finished,58,81.819
2023,5,Miami Grand Prix,ALB,26,89.046,88.234,87.795,,14,0,Finished,57,91.852
2023,5,Miami Grand Prix,ALO,25,88.66,88.179,87.097,87.202,3,15,Finished,57,90.519
2023,5,Miami Grand Prix,BOT,26,89.189,87.864,87.564,,13,0,Finished,57,91.838
2023,5,Miami Grand Prix,DEV,25,89.928,88.325,88.395,,18,0,Finished,57,91.562
2023,5,Miami Grand Prix,GAS,22,89.098,88.061,87.612,87.786,8,4,Finished,57,91.971
2023,5,Miami Grand Prix,HAM,23,88.858,87.846,87.975,,6,8,Finished,57,90.669
2023,5,Miami Grand Prix,HUL,22,89.393,87.945,87.903,,15,0,Finished,57,90.901
2023,5,Miami Grand Prix,LEC,20,88.398,87.713,86.964,87.861,7,6,Finished,57,91.434
2023,5,Miami Grand Prix,MAG,22,89.171,87.809,87.673,87.767,10,1,Finished,57,91.691
2023,5,Miami Grand Prix,NOR,24,88.741,88.394,,,17,0,Finished,57,92.401
2023,5,Miami Grand Prix,OCO,25,88.937,87.872,87.444,87.935,9,2,Finished,57,91.143
2023,5,Miami Grand Prix,PER,24,88.419,87.713,87.328,86.841,2,18,Finished,57,90.56
